"","localidades","periodos","cod_ibge","faixa","pop","genero","faixa_etaria"
"1288","Campinas",2007,3509502,"populacao_feminina_de_60_a_64",20694,"F","60_a_64"
"1289","Campinas",2008,3509502,"populacao_feminina_de_60_a_64",21496,"F","60_a_64"
"1290","Campinas",2009,3509502,"populacao_feminina_de_60_a_64",22325,"F","60_a_64"
"1291","Campinas",2010,3509502,"populacao_feminina_de_60_a_64",23188,"F","60_a_64"
"1292","Campinas",2011,3509502,"populacao_feminina_de_60_a_64",24187,"F","60_a_64"
"1293","Campinas",2012,3509502,"populacao_feminina_de_60_a_64",25219,"F","60_a_64"
"1294","Campinas",2013,3509502,"populacao_feminina_de_60_a_64",26282,"F","60_a_64"
"1295","Campinas",2014,3509502,"populacao_feminina_de_60_a_64",27380,"F","60_a_64"
"1296","Campinas",2015,3509502,"populacao_feminina_de_60_a_64",28510,"F","60_a_64"
"1297","Campinas",2016,3509502,"populacao_feminina_de_60_a_64",29527,"F","60_a_64"
"1298","Campinas",2017,3509502,"populacao_feminina_de_60_a_64",30566,"F","60_a_64"
"1299","Campinas",2018,3509502,"populacao_feminina_de_60_a_64",31628,"F","60_a_64"
"1300","Campinas",2019,3509502,"populacao_feminina_de_60_a_64",32710,"F","60_a_64"
"1301","Campinas",2020,3509502,"populacao_feminina_de_60_a_64",33815,"F","60_a_64"
"1303","Campinas",1980,3509502,"populacao_feminina_de_65_a_69",6275,"F","65_a_69"
"1304","Campinas",1981,3509502,"populacao_feminina_de_65_a_69",6532,"F","65_a_69"
"1305","Campinas",1982,3509502,"populacao_feminina_de_65_a_69",6796,"F","65_a_69"
"1306","Campinas",1983,3509502,"populacao_feminina_de_65_a_69",7068,"F","65_a_69"
"1307","Campinas",1984,3509502,"populacao_feminina_de_65_a_69",7347,"F","65_a_69"
"1308","Campinas",1985,3509502,"populacao_feminina_de_65_a_69",7634,"F","65_a_69"
"1309","Campinas",1986,3509502,"populacao_feminina_de_65_a_69",7928,"F","65_a_69"
"1310","Campinas",1987,3509502,"populacao_feminina_de_65_a_69",8230,"F","65_a_69"
"1311","Campinas",1988,3509502,"populacao_feminina_de_65_a_69",8539,"F","65_a_69"
"1312","Campinas",1989,3509502,"populacao_feminina_de_65_a_69",8855,"F","65_a_69"
"1313","Campinas",1990,3509502,"populacao_feminina_de_65_a_69",9180,"F","65_a_69"
"1314","Campinas",1991,3509502,"populacao_feminina_de_65_a_69",9509,"F","65_a_69"
"1315","Campinas",1992,3509502,"populacao_feminina_de_65_a_69",9848,"F","65_a_69"
"1316","Campinas",1993,3509502,"populacao_feminina_de_65_a_69",10188,"F","65_a_69"
"1317","Campinas",1994,3509502,"populacao_feminina_de_65_a_69",10534,"F","65_a_69"
"1318","Campinas",1995,3509502,"populacao_feminina_de_65_a_69",10885,"F","65_a_69"
"1319","Campinas",1996,3509502,"populacao_feminina_de_65_a_69",11242,"F","65_a_69"
"1320","Campinas",1997,3509502,"populacao_feminina_de_65_a_69",11607,"F","65_a_69"
"1321","Campinas",1998,3509502,"populacao_feminina_de_65_a_69",11985,"F","65_a_69"
"1322","Campinas",1999,3509502,"populacao_feminina_de_65_a_69",12368,"F","65_a_69"
"1323","Campinas",2000,3509502,"populacao_feminina_de_65_a_69",12750,"F","65_a_69"
"1324","Campinas",2001,3509502,"populacao_feminina_de_65_a_69",13163,"F","65_a_69"
"1325","Campinas",2002,3509502,"populacao_feminina_de_65_a_69",13567,"F","65_a_69"
"1326","Campinas",2003,3509502,"populacao_feminina_de_65_a_69",13970,"F","65_a_69"
"1327","Campinas",2004,3509502,"populacao_feminina_de_65_a_69",14381,"F","65_a_69"
"1328","Campinas",2005,3509502,"populacao_feminina_de_65_a_69",14799,"F","65_a_69"
"1329","Campinas",2006,3509502,"populacao_feminina_de_65_a_69",15220,"F","65_a_69"
"1330","Campinas",2007,3509502,"populacao_feminina_de_65_a_69",15641,"F","65_a_69"
"1331","Campinas",2008,3509502,"populacao_feminina_de_65_a_69",16074,"F","65_a_69"
"1332","Campinas",2009,3509502,"populacao_feminina_de_65_a_69",16515,"F","65_a_69"
"1333","Campinas",2010,3509502,"populacao_feminina_de_65_a_69",16969,"F","65_a_69"
"1334","Campinas",2011,3509502,"populacao_feminina_de_65_a_69",17897,"F","65_a_69"
"1335","Campinas",2012,3509502,"populacao_feminina_de_65_a_69",18867,"F","65_a_69"
"1336","Campinas",2013,3509502,"populacao_feminina_de_65_a_69",19883,"F","65_a_69"
"1337","Campinas",2014,3509502,"populacao_feminina_de_65_a_69",20943,"F","65_a_69"
"1338","Campinas",2015,3509502,"populacao_feminina_de_65_a_69",22050,"F","65_a_69"
"1339","Campinas",2016,3509502,"populacao_feminina_de_65_a_69",23009,"F","65_a_69"
"1340","Campinas",2017,3509502,"populacao_feminina_de_65_a_69",24000,"F","65_a_69"
"1341","Campinas",2018,3509502,"populacao_feminina_de_65_a_69",25022,"F","65_a_69"
"1342","Campinas",2019,3509502,"populacao_feminina_de_65_a_69",26074,"F","65_a_69"
"1343","Campinas",2020,3509502,"populacao_feminina_de_65_a_69",27159,"F","65_a_69"
"1345","Campinas",1980,3509502,"populacao_feminina_de_70_a_74",4206,"F","70_a_74"
"1346","Campinas",1981,3509502,"populacao_feminina_de_70_a_74",4393,"F","70_a_74"
"1347","Campinas",1982,3509502,"populacao_feminina_de_70_a_74",4587,"F","70_a_74"
"1348","Campinas",1983,3509502,"populacao_feminina_de_70_a_74",4786,"F","70_a_74"
"1349","Campinas",1984,3509502,"populacao_feminina_de_70_a_74",4993,"F","70_a_74"
"1350","Campinas",1985,3509502,"populacao_feminina_de_70_a_74",5206,"F","70_a_74"
"1351","Campinas",1986,3509502,"populacao_feminina_de_70_a_74",5426,"F","70_a_74"
"1352","Campinas",1987,3509502,"populacao_feminina_de_70_a_74",5652,"F","70_a_74"
"1353","Campinas",1988,3509502,"populacao_feminina_de_70_a_74",5885,"F","70_a_74"
"1354","Campinas",1989,3509502,"populacao_feminina_de_70_a_74",6125,"F","70_a_74"
"1355","Campinas",1990,3509502,"populacao_feminina_de_70_a_74",6371,"F","70_a_74"
"1356","Campinas",1991,3509502,"populacao_feminina_de_70_a_74",6622,"F","70_a_74"
"1357","Campinas",1992,3509502,"populacao_feminina_de_70_a_74",6977,"F","70_a_74"
"1358","Campinas",1993,3509502,"populacao_feminina_de_70_a_74",7344,"F","70_a_74"
"1359","Campinas",1994,3509502,"populacao_feminina_de_70_a_74",7725,"F","70_a_74"
"1360","Campinas",1995,3509502,"populacao_feminina_de_70_a_74",8122,"F","70_a_74"
"1361","Campinas",1996,3509502,"populacao_feminina_de_70_a_74",8534,"F","70_a_74"
"1362","Campinas",1997,3509502,"populacao_feminina_de_70_a_74",8965,"F","70_a_74"
"1363","Campinas",1998,3509502,"populacao_feminina_de_70_a_74",9417,"F","70_a_74"
"1364","Campinas",1999,3509502,"populacao_feminina_de_70_a_74",9887,"F","70_a_74"
"1365","Campinas",2000,3509502,"populacao_feminina_de_70_a_74",10370,"F","70_a_74"
"1366","Campinas",2001,3509502,"populacao_feminina_de_70_a_74",10700,"F","70_a_74"
"1367","Campinas",2002,3509502,"populacao_feminina_de_70_a_74",11023,"F","70_a_74"
"1368","Campinas",2003,3509502,"populacao_feminina_de_70_a_74",11345,"F","70_a_74"
"1369","Campinas",2004,3509502,"populacao_feminina_de_70_a_74",11673,"F","70_a_74"
"1370","Campinas",2005,3509502,"populacao_feminina_de_70_a_74",12006,"F","70_a_74"
"1371","Campinas",2006,3509502,"populacao_feminina_de_70_a_74",12341,"F","70_a_74"
"1372","Campinas",2007,3509502,"populacao_feminina_de_70_a_74",12676,"F","70_a_74"
"1373","Campinas",2008,3509502,"populacao_feminina_de_70_a_74",13019,"F","70_a_74"
"1374","Campinas",2009,3509502,"populacao_feminina_de_70_a_74",13368,"F","70_a_74"
"1375","Campinas",2010,3509502,"populacao_feminina_de_70_a_74",13730,"F","70_a_74"
"1376","Campinas",2011,3509502,"populacao_feminina_de_70_a_74",14119,"F","70_a_74"
"1377","Campinas",2012,3509502,"populacao_feminina_de_70_a_74",14513,"F","70_a_74"
"1378","Campinas",2013,3509502,"populacao_feminina_de_70_a_74",14911,"F","70_a_74"
"1379","Campinas",2014,3509502,"populacao_feminina_de_70_a_74",15313,"F","70_a_74"
"1380","Campinas",2015,3509502,"populacao_feminina_de_70_a_74",15720,"F","70_a_74"
"1381","Campinas",2016,3509502,"populacao_feminina_de_70_a_74",16594,"F","70_a_74"
"1382","Campinas",2017,3509502,"populacao_feminina_de_70_a_74",17509,"F","70_a_74"
"1383","Campinas",2018,3509502,"populacao_feminina_de_70_a_74",18466,"F","70_a_74"
"1384","Campinas",2019,3509502,"populacao_feminina_de_70_a_74",19465,"F","70_a_74"
"1385","Campinas",2020,3509502,"populacao_feminina_de_70_a_74",20510,"F","70_a_74"
"1387","Campinas",1980,3509502,"populacao_feminina_de_75",4872,"F","75_ou_mais"
"1388","Campinas",1981,3509502,"populacao_feminina_de_75",5166,"F","75_ou_mais"
"1389","Campinas",1982,3509502,"populacao_feminina_de_75",5476,"F","75_ou_mais"
"1390","Campinas",1983,3509502,"populacao_feminina_de_75",5801,"F","75_ou_mais"
"1391","Campinas",1984,3509502,"populacao_feminina_de_75",6143,"F","75_ou_mais"
"1392","Campinas",1985,3509502,"populacao_feminina_de_75",6502,"F","75_ou_mais"
"1393","Campinas",1986,3509502,"populacao_feminina_de_75",6879,"F","75_ou_mais"
"1394","Campinas",1987,3509502,"populacao_feminina_de_75",7274,"F","75_ou_mais"
"1395","Campinas",1988,3509502,"populacao_feminina_de_75",7689,"F","75_ou_mais"
"1396","Campinas",1989,3509502,"populacao_feminina_de_75",8123,"F","75_ou_mais"
"1397","Campinas",1990,3509502,"populacao_feminina_de_75",8578,"F","75_ou_mais"
"1398","Campinas",1991,3509502,"populacao_feminina_de_75",9052,"F","75_ou_mais"
"1399","Campinas",1992,3509502,"populacao_feminina_de_75",9527,"F","75_ou_mais"
"1400","Campinas",1993,3509502,"populacao_feminina_de_75",10017,"F","75_ou_mais"
"1401","Campinas",1994,3509502,"populacao_feminina_de_75",10525,"F","75_ou_mais"
"1402","Campinas",1995,3509502,"populacao_feminina_de_75",11054,"F","75_ou_mais"
"1403","Campinas",1996,3509502,"populacao_feminina_de_75",11601,"F","75_ou_mais"
"1404","Campinas",1997,3509502,"populacao_feminina_de_75",12174,"F","75_ou_mais"
"1405","Campinas",1998,3509502,"populacao_feminina_de_75",12775,"F","75_ou_mais"
"1406","Campinas",1999,3509502,"populacao_feminina_de_75",13398,"F","75_ou_mais"
"1407","Campinas",2000,3509502,"populacao_feminina_de_75",14037,"F","75_ou_mais"
"1408","Campinas",2001,3509502,"populacao_feminina_de_75",14801,"F","75_ou_mais"
"1409","Campinas",2002,3509502,"populacao_feminina_de_75",15582,"F","75_ou_mais"
"1410","Campinas",2003,3509502,"populacao_feminina_de_75",16389,"F","75_ou_mais"
"1411","Campinas",2004,3509502,"populacao_feminina_de_75",17232,"F","75_ou_mais"
"1412","Campinas",2005,3509502,"populacao_feminina_de_75",18112,"F","75_ou_mais"
"1413","Campinas",2006,3509502,"populacao_feminina_de_75",19024,"F","75_ou_mais"
"1414","Campinas",2007,3509502,"populacao_feminina_de_75",19969,"F","75_ou_mais"
"1415","Campinas",2008,3509502,"populacao_feminina_de_75",20959,"F","75_ou_mais"
"1416","Campinas",2009,3509502,"populacao_feminina_de_75",21995,"F","75_ou_mais"
"1417","Campinas",2010,3509502,"populacao_feminina_de_75",23083,"F","75_ou_mais"
"1418","Campinas",2011,3509502,"populacao_feminina_de_75",23654,"F","75_ou_mais"
"1419","Campinas",2012,3509502,"populacao_feminina_de_75",24229,"F","75_ou_mais"
"1420","Campinas",2013,3509502,"populacao_feminina_de_75",24808,"F","75_ou_mais"
"1421","Campinas",2014,3509502,"populacao_feminina_de_75",25389,"F","75_ou_mais"
"1422","Campinas",2015,3509502,"populacao_feminina_de_75",25973,"F","75_ou_mais"
"1423","Campinas",2016,3509502,"populacao_feminina_de_75",26697,"F","75_ou_mais"
"1424","Campinas",2017,3509502,"populacao_feminina_de_75",27428,"F","75_ou_mais"
"1425","Campinas",2018,3509502,"populacao_feminina_de_75",28166,"F","75_ou_mais"
"1426","Campinas",2019,3509502,"populacao_feminina_de_75",28911,"F","75_ou_mais"
"1427","Campinas",2020,3509502,"populacao_feminina_de_75",29661,"F","75_ou_mais"
