Cód. IBGE;Ano;Nascidos vivos
3552403;2014;3.868
3552502;2014;4.422
3552551;2014;37
3552601;2014;150
3552700;2014;180
3552809;2014;4.696
3552908;2014;76
3553005;2014;170
3553104;2014;79
3553203;2014;59
3553302;2014;306
3553401;2014;299
3553500;2014;87
3553609;2014;140
3553658;2014;30
3553708;2014;673
3553807;2014;280
3553856;2014;78
3553906;2014;92
3553955;2014;219
3554003;2014;1.749
3554102;2014;4.253
3554201;2014;58
3554300;2014;362
3554409;2014;105
3554508;2014;460
3554607;2014;31
3554656;2014;26
3554706;2014;98
3554755;2014;22
3554805;2014;583
3554904;2014;78
3554953;2014;84
3555000;2014;778
3555109;2014;182
3555208;2014;15
3555307;2014;11
3555356;2014;85
3555406;2014;1.171
3555505;2014;70
3555604;2014;122
3555703;2014;21
3555802;2014;109
3555901;2014;13
3556008;2014;136
3556107;2014;168
3556206;2014;1.399
3556305;2014;364
3556354;2014;106
3556404;2014;573
3556453;2014;858
3556503;2014;1.724
3556602;2014;133
3556701;2014;939
3556800;2014;255
3556909;2014;83
3556958;2014;24
3557006;2014;1.641
3557105;2014;1.091
3557154;2014;27
3557204;2014;179
3557303;2014;123
3500000;2013;74
3500105;2013;352
3500204;2013;43
3500303;2013;415
3500402;2013;84
3500501;2013;230
3500550;2013;65
3500600;2013;29
3500709;2013;534
3500758;2013;66
3500808;2013;44
3500907;2013;45
3501004;2013;198
3501103;2013;46
3501152;2013;268
3501202;2013;33
3501301;2013;350
3501400;2013;47
3501509;2013;47
3501608;2013;2.647
3501707;2013;539
3501806;2013;55
3501905;2013;834
3502002;2013;37
3502101;2013;718
3502200;2013;300
3502309;2013;76
3502408;2013;49
3502507;2013;516
3502606;2013;47
3502705;2013;349
3502754;2013;311
3502804;2013;2.293
3502903;2013;418
3503000;2013;67
3503109;2013;74
3503158;2013;23
3503208;2013;2.721
3503307;2013;1.502
3503356;2013;20
3503406;2013;69
3503505;2013;48
3503604;2013;147
3503703;2013;120
3503802;2013;623
3503901;2013;1.304
3503950;2013;13
3504008;2013;1.227
3504107;2013;2.034
3504206;2013;143
3504305;2013;80
3504404;2013;156
3504503;2013;1.226
3504602;2013;220
3504701;2013;18
3504800;2013;90
3504909;2013;107
3505005;2013;42
3505104;2013;84
3505203;2013;429
3505302;2013;353
3505351;2013;77
3505401;2013;92
3505500;2013;1.494
3505609;2013;441
3505708;2013;5.779
3505807;2013;267
3505906;2013;663
3506003;2013;4.823
3506102;2013;831
3506201;2013;38
3506300;2013;125
3506359;2013;900
3506409;2013;75
3506508;2013;1.430
3506607;2013;394
3506706;2013;191
3506805;2013;161
3506904;2013;124
3507001;2013;800
3507100;2013;318
3507159;2013;64
3507209;2013;9
3507308;2013;68
3507407;2013;163
3507456;2013;33
3507506;2013;1.669
3507605;2013;2.041
3507704;2013;65
3507753;2013;29
3507803;2013;286
3507902;2013;292
3508009;2013;294
3508108;2013;215
3508207;2013;52
3508306;2013;67
3508405;2013;681
3508504;2013;1.272
3508603;2013;426
3508702;2013;175
3508801;2013;239
3508900;2013;52
3509007;2013;1.306
3509106;2013;40
3509205;2013;1.184
3509254;2013;464
3509304;2013;105
3509403;2013;341
3509452;2013;73
3509502;2013;15.494
3509601;2013;1.195
3509700;2013;722
3509809;2013;71
3509908;2013;172
3509957;2013;94
3510005;2013;346
3510104;2013;33
3510153;2013;66
3510203;2013;716
3510302;2013;254
3510401;2013;686
3510500;2013;1.563
3510609;2013;6.875
3510708;2013;142
3510807;2013;303
3510906;2013;23
3511003;2013;279
3511102;2013;1.358
3511201;2013;91
3511300;2013;82
3511409;2013;252
3511508;2013;519
3511607;2013;233
3511706;2013;198
3511904;2013;126
3512001;2013;239
3512100;2013;114
3512209;2013;424
3512308;2013;195
3512407;2013;309
3512506;2013;81
3512605;2013;47
3512704;2013;65
3512803;2013;869
3512902;2013;71
3513009;2013;3.954
3513108;2013;428
3513207;2013;117
3513306;2013;21
3513405;2013;1.017
3513504;2013;1.892
3513603;2013;229
3513702;2013;406
3513801;2013;6.402
3513850;2013;36
3513900;2013;144
3514007;2013;124
3514106;2013;349
3514205;2013;20
3514304;2013;85
3514403;2013;472
3514502;2013;138
3514601;2013;101
3514700;2013;62
3514809;2013;231
3514908;2013;177
3514924;2013;41
3514957;2013;24
3515004;2013;4.584
3515103;2013;1.031
3515129;2013;30
3515152;2013;255
3515186;2013;501
3515194;2013;53
3515202;2013;87
3515301;2013;41
3515350;2013;135
3515400;2013;191
3515509;2013;775
3515608;2013;41
3515657;2013;20
3515707;2013;2.890
3515806;2013;16
3515905;2013;26
3516002;2013;111
3516101;2013;42
3516200;2013;4.654
3516309;2013;2.941
3516408;2013;2.099
3516507;2013;44
3516606;2013;70
3516705;2013;546
3516804;2013;49
3516853;2013;68
3516903;2013;123
3517000;2013;110
3517109;2013;65
3517208;2013;127
3517307;2013;77
3517406;2013;476
3517505;2013;199
3517604;2013;253
3517703;2013;227
3517802;2013;76
3517901;2013;129
3518008;2013;17
3518107;2013;79
3518206;2013;390
3518305;2013;424
3518404;2013;1.402
3518503;2013;164
3518602;2013;568
3518701;2013;4.654
3518800;2013;21.329
3518859;2013;79
3518909;2013;64
3519006;2013;102
3519055;2013;154
3519071;2013;2.967
3519105;2013;124
3519204;2013;81
3519253;2013;85
3519303;2013;503
3519402;2013;137
3519501;2013;89
3519600;2013;700
3519709;2013;1.124
3519808;2013;109
3519907;2013;100
3520004;2013;297
3520103;2013;303
3520202;2013;149
3520301;2013;332
3520400;2013;461
3520426;2013;122
3520442;2013;279
3520509;2013;2.960
3520608;2013;66
3520707;2013;33
3520806;2013;44
3520905;2013;165
3521002;2013;352
3521101;2013;104
3521150;2013;57
3521200;2013;56
3521309;2013;183
3521408;2013;231
3521507;2013;87
3521606;2013;65
3521705;2013;239
3521804;2013;339
3521903;2013;165
3522000;2013;39
3522109;2013;1.432
3522158;2013;48
3522208;2013;2.840
3522307;2013;2.156
3522406;2013;1.494
3522505;2013;4.047
3522604;2013;776
3522653;2013;50
3522703;2013;468
3522802;2013;204
3522901;2013;161
3523008;2013;63
3523107;2013;5.711
3523206;2013;672
3523305;2013;156
3523404;2013;1.482
3523503;2013;257
3523602;2013;178
3523701;2013;84
3523800;2013;76
3523909;2013;2.349
3524006;2013;848
3524105;2013;431
3524204;2013;91
3524303;2013;819
3524402;2013;3.170
3524501;2013;78
3524600;2013;237
3524709;2013;726
3524808;2013;529
3524907;2013;80
3525003;2013;1.739
3525102;2013;571
3525201;2013;418
3525300;2013;1.581
3525409;2013;39
3525508;2013;140
3525607;2013;65
3525706;2013;434
3525805;2013;62
3525854;2013;36
3525904;2013;5.454
3526001;2013;246
3526100;2013;315
3526209;2013;476
3526308;2013;35
3526407;2013;341
3526506;2013;48
3526605;2013;100
3526704;2013;1.241
3526803;2013;859
3526902;2013;3.502
3527009;2013;90
3527108;2013;950
3527207;2013;1.198
3527256;2013;17
3527306;2013;709
3527405;2013;203
3527504;2013;20
3527603;2013;166
3527702;2013;74
3527801;2013;52
3527900;2013;41
3528007;2013;219
3528106;2013;83
3528205;2013;25
3528304;2013;37
3528403;2013;715
3528502;2013;1.184
3528601;2013;109
3528700;2013;31
3528809;2013;162
3528858;2013;25
3528908;2013;37
3529005;2013;2.977
3529104;2013;20
3529203;2013;288
3529302;2013;1.038
3529401;2013;5.833
3529500;2013;52
3529609;2013;35
3529658;2013;22
3529708;2013;264
3529807;2013;151
3529906;2013;292
3530003;2013;23
3530102;2013;326
3530201;2013;213
3530300;2013;699
3530409;2013;52
3530508;2013;813
3530607;2013;6.098
3530706;2013;1.913
3530805;2013;1.157
3530904;2013;62
3531001;2013;29
3531100;2013;662
3531209;2013;81
3531308;2013;525
3531407;2013;220
3531506;2013;219
3531605;2013;49
3531704;2013;35
3531803;2013;902
3531902;2013;444
3532009;2013;161
3532058;2013;53
3532108;2013;39
3532157;2013;32
3532207;2013;77
3532306;2013;65
3532405;2013;238
3532504;2013;83
3532603;2013;112
3532702;2013;71
3532801;2013;78
3532827;2013;123
3532843;2013;12
3532868;2013;16
3532900;2013;156
3533007;2013;244
3533106;2013;23
3533205;2013;43
3533254;2013;60
3533304;2013;53
3533403;2013;688
3533502;2013;459
3533601;2013;75
3533700;2013;73
3533809;2013;27
3533908;2013;652
3534005;2013;47
3534104;2013;77
3534203;2013;73
3534302;2013;523
3534401;2013;10.516
3534500;2013;14
3534609;2013;346
3534708;2013;1.395
3534757;2013;111
3534807;2013;97
3534906;2013;124
3535002;2013;131
3535101;2013;134
3535200;2013;75
3535309;2013;232
3535408;2013;241
3535507;2013;595
3535606;2013;217
3535705;2013;72
3535804;2013;234
3535903;2013;53
3536000;2013;111
3536109;2013;85
3536208;2013;254
3536257;2013;25
3536307;2013;214
3536406;2013;106
3536505;2013;1.359
3536570;2013;22
3536604;2013;109
3536703;2013;645
3536802;2013;69
3536901;2013;27
3537008;2013;183
3537107;2013;528
3537156;2013;23
3537206;2013;128
3537305;2013;743
3537404;2013;334
3537503;2013;77
3537602;2013;988
3537701;2013;79
3537800;2013;674
3537909;2013;378
3538006;2013;2.221
3538105;2013;161
3538204;2013;158
3538303;2013;42
3538501;2013;164
3538600;2013;324
3538709;2013;5.257
3538808;2013;343
3538907;2013;253
3539004;2013;102
3539103;2013;237
3539202;2013;324
3539301;2013;853
3539400;2013;184
3539509;2013;498
3539608;2013;63
3539707;2013;36
3539806;2013;1.833
3539905;2013;66
3540002;2013;263
3540101;2013;30
3540200;2013;545
3540259;2013;60
3540309;2013;34
3540408;2013;51
3540507;2013;85
3540606;2013;699
3540705;2013;698
3540754;2013;296
3540804;2013;202
3540853;2013;13
3540903;2013;216
3541000;2013;4.304
3541059;2013;76
3541109;2013;53
3541208;2013;117
3541307;2013;566
3541406;2013;2.715
3541505;2013;392
3541604;2013;478
3541653;2013;41
3541703;2013;156
3541802;2013;47
3541901;2013;117
3542008;2013;74
3542107;2013;89
3542206;2013;386
3542305;2013;42
3542404;2013;223
3542503;2013;73
3542602;2013;891
3542701;2013;113
3542800;2013;44
3542909;2013;169
3543006;2013;258
3543105;2013;63
3543204;2013;45
3543238;2013;18
3543253;2013;112
3543303;2013;1.493
3543402;2013;8.280
3543501;2013;68
3543600;2013;39
3543709;2013;138
3543808;2013;103
3543907;2013;2.320
3544004;2013;480
3544103;2013;617
3544202;2013;133
3544251;2013;259
3544301;2013;165
3544400;2013;28
3544509;2013;24
3544608;2013;56
3544707;2013;35
3544806;2013;71
3544905;2013;148
3545001;2013;217
3545100;2013;64
3545159;2013;87
3545209;2013;1.574
3545308;2013;593
3545407;2013;137
3545506;2013;54
3545605;2013;168
3545704;2013;62
3545803;2013;2.216
3546009;2013;152
3546108;2013;22
3546207;2013;45
3546256;2013;32
3546306;2013;445
3546405;2013;562
3546504;2013;59
3546603;2013;329
3546702;2013;333
3546801;2013;745
3546900;2013;118
3547007;2013;88
3547106;2013;42
3547205;2013;13
3547304;2013;2.035
3547403;2013;24
3547502;2013;261
3547601;2013;299
3547650;2013;16
3547700;2013;208
3547809;2013;8.898
3547908;2013;69
3548005;2013;284
3548054;2013;117
3548104;2013;57
3548203;2013;93
3548302;2013;30
3548401;2013;64
3548500;2013;4.943
3548609;2013;133
3548708;2013;11.031
3548807;2013;1.719
3548906;2013;2.990
3549003;2013;30
3549102;2013;965
3549201;2013;38
3549250;2013;18
3549300;2013;18
3549409;2013;600
3549508;2013;99
3549607;2013;42
3549706;2013;685
3549805;2013;5.323
3549904;2013;9.538
3549953;2013;212
3550001;2013;109
3550100;2013;506
3550209;2013;422
3550308;2013;172.679
3550407;2013;412
3550506;2013;90
3550605;2013;973
3550704;2013;1.252
3550803;2013;140
3550902;2013;164
3551009;2013;5.208
3551108;2013;108
3551207;2013;47
3551306;2013;36
3551405;2013;126
3551504;2013;660
3551603;2013;295
3551702;2013;1.603
3551801;2013;235
3551900;2013;197
3552007;2013;77
3552106;2013;414
3552205;2013;9.115
3552304;2013;112
3552403;2013;3.838
3552502;2013;4.209
3552551;2013;57
3552601;2013;140
3552700;2013;181
3552809;2013;4.579
3552908;2013;84
3553005;2013;182
3553104;2013;64
3553203;2013;50
3553302;2013;319
3553401;2013;309
3553500;2013;91
3553609;2013;127
3553658;2013;32
3553708;2013;645
3553807;2013;311
3553856;2013;68
3553906;2013;95
3553955;2013;194
3554003;2013;1.682
3554102;2013;4.179
3554201;2013;68
3554300;2013;312
3554409;2013;110
3554508;2013;493
3554607;2013;27
3554656;2013;35
3554706;2013;115
3554755;2013;19
3554805;2013;586
3554904;2013;64
3554953;2013;65
3555000;2013;680
3555109;2013;162
3555208;2013;18
3555307;2013;15
3555356;2013;76
3555406;2013;1.101
3555505;2013;63
3555604;2013;116
3555703;2013;26
3555802;2013;90
3555901;2013;20
3556008;2013;125
3556107;2013;153
3556206;2013;1.356
3556305;2013;346
3556354;2013;130
3556404;2013;502
3556453;2013;819
3556503;2013;1.735
3556602;2013;117
3556701;2013;959
3556800;2013;235
3556909;2013;92
3556958;2013;19
3557006;2013;1.647
3557105;2013;1.055
3557154;2013;28
3557204;2013;173
3557303;2013;130
3500000;2012;53
3500105;2012;355
3500204;2012;49
3500303;2012;466
3500402;2012;69
3500501;2012;244
3500550;2012;82
3500600;2012;18
3500709;2012;492
3500758;2012;62
3500808;2012;48
3500907;2012;47
3501004;2012;164
3501103;2012;43
3501152;2012;234
3501202;2012;42
3501301;2012;350
3501400;2012;50
3501509;2012;37
3501608;2012;2.752
3501707;2012;562
3501806;2012;67
3501905;2012;796
3502002;2012;45
3502101;2012;726
3502200;2012;307
3502309;2012;91
3502408;2012;62
3502507;2012;483
3502606;2012;35
3502705;2012;354
3502754;2012;294
3502804;2012;2.298
3502903;2012;387
3503000;2012;59
3503109;2012;72
3503158;2012;28
3503208;2012;2.753
3503307;2012;1.559
3503356;2012;31
3503406;2012;69
3503505;2012;53
3503604;2012;132
3503703;2012;104
3503802;2012;672
3503901;2012;1.341
3503950;2012;15
3504008;2012;1.178
3504107;2012;2.006
3504206;2012;177
3504305;2012;76
3504404;2012;145
3504503;2012;1.238
3504602;2012;203
3504701;2012;15
3504800;2012;99
3504909;2012;95
3505005;2012;34
3505104;2012;90
3505203;2012;423
3505302;2012;401
3505351;2012;71
3505401;2012;98
3505500;2012;1.484
3505609;2012;485
3505708;2012;5.691
3505807;2012;276
3505906;2012;769
3506003;2012;4.749
3506102;2012;925
3506201;2012;47
3506300;2012;119
3506359;2012;950
3506409;2012;74
3506508;2012;1.430
3506607;2012;437
3506706;2012;196
3506805;2012;160
3506904;2012;130
3507001;2012;787
3507100;2012;312
3507159;2012;49
3507209;2012;17
3507308;2012;72
3507407;2012;167
3507456;2012;34
3507506;2012;1.689
3507605;2012;2.110
3507704;2012;67
3507753;2012;39
3507803;2012;294
3507902;2012;304
3508009;2012;333
3508108;2012;232
3508207;2012;45
3508306;2012;73
3508405;2012;741
3508504;2012;1.324
3508603;2012;413
3508702;2012;191
3508801;2012;249
3508900;2012;45
3509007;2012;1.258
3509106;2012;37
3509205;2012;1.192
3509254;2012;495
3509304;2012;114
3509403;2012;351
3509452;2012;76
3509502;2012;15.229
3509601;2012;1.249
3509700;2012;728
3509809;2012;54
3509908;2012;169
3509957;2012;70
3510005;2012;364
3510104;2012;17
3510153;2012;55
3510203;2012;655
3510302;2012;272
3510401;2012;746
3510500;2012;1.616
3510609;2012;6.865
3510708;2012;131
3510807;2012;356
3510906;2012;28
3511003;2012;253
3511102;2012;1.498
3511201;2012;94
3511300;2012;78
3511409;2012;263
3511508;2012;532
3511607;2012;217
3511706;2012;195
3511904;2012;132
3512001;2012;238
3512100;2012;91
3512209;2012;400
3512308;2012;209
3512407;2012;283
3512506;2012;70
3512605;2012;59
3512704;2012;52
3512803;2012;823
3512902;2012;73
3513009;2012;3.811
3513108;2012;411
3513207;2012;91
3513306;2012;24
3513405;2012;1.094
3513504;2012;1.978
3513603;2012;264
3513702;2012;393
3513801;2012;6.479
3513850;2012;14
3513900;2012;138
3514007;2012;126
3514106;2012;379
3514205;2012;14
3514304;2012;93
3514403;2012;499
3514502;2012;142
3514601;2012;97
3514700;2012;85
3514809;2012;218
3514908;2012;251
3514924;2012;34
3514957;2012;21
3515004;2012;4.546
3515103;2012;1.013
3515129;2012;38
3515152;2012;249
3515186;2012;472
3515194;2012;69
3515202;2012;78
3515301;2012;35
3515350;2012;123
3515400;2012;184
3515509;2012;755
3515608;2012;65
3515657;2012;16
3515707;2012;2.854
3515806;2012;14
3515905;2012;19
3516002;2012;132
3516101;2012;42
3516200;2012;4.484
3516309;2012;2.819
3516408;2012;2.146
3516507;2012;35
3516606;2012;77
3516705;2012;540
3516804;2012;58
3516853;2012;61
3516903;2012;109
3517000;2012;111
3517109;2012;57
3517208;2012;164
3517307;2012;104
3517406;2012;474
3517505;2012;211
3517604;2012;247
3517703;2012;249
3517802;2012;84
3517901;2012;119
3518008;2012;15
3518107;2012;101
3518206;2012;403
3518305;2012;404
3518404;2012;1.430
3518503;2012;148
3518602;2012;549
3518701;2012;4.972
3518800;2012;21.415
3518859;2012;109
3518909;2012;68
3519006;2012;120
3519055;2012;179
3519071;2012;2.942
3519105;2012;107
3519204;2012;74
3519253;2012;64
3519303;2012;522
3519402;2012;107
3519501;2012;95
3519600;2012;719
3519709;2012;1.077
3519808;2012;104
3519907;2012;92
3520004;2012;307
3520103;2012;305
3520202;2012;134
3520301;2012;396
3520400;2012;460
3520426;2012;110
3520442;2012;294
3520509;2012;2.984
3520608;2012;66
3520707;2012;43
3520806;2012;34
3520905;2012;197
3521002;2012;375
3521101;2012;128
3521150;2012;72
3521200;2012;46
3521309;2012;204
3521408;2012;227
3521507;2012;98
3521606;2012;78
3521705;2012;221
3521804;2012;366
3521903;2012;159
3522000;2012;42
3522109;2012;1.473
3522158;2012;43
3522208;2012;2.892
3522307;2012;2.097
3522406;2012;1.496
3522505;2012;3.951
3522604;2012;812
3522653;2012;55
3522703;2012;518
3522802;2012;220
3522901;2012;156
3523008;2012;66
3523107;2012;5.827
3523206;2012;700
3523305;2012;174
3523404;2012;1.385
3523503;2012;319
3523602;2012;169
3523701;2012;77
3523800;2012;86
3523909;2012;2.486
3524006;2012;846
3524105;2012;456
3524204;2012;83
3524303;2012;884
3524402;2012;3.233
3524501;2012;87
3524600;2012;227
3524709;2012;696
3524808;2012;522
3524907;2012;58
3525003;2012;1.713
3525102;2012;502
3525201;2012;382
3525300;2012;1.641
3525409;2012;40
3525508;2012;149
3525607;2012;55
3525706;2012;463
3525805;2012;62
3525854;2012;48
3525904;2012;5.328
3526001;2012;235
3526100;2012;280
3526209;2012;451
